ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7682295,Source1,3,2017-09-13 13:02:24,2017-09-13 19:02:24,40.626026,-111.93879,40.62911,-111.9388,0.213,At at 6800 S - Accident.,S Redwood Rd,West Jordan,Salt Lake,UT,84084,US,US/Mountain,KU42,2017-09-13 12:55:00,76.5,,53.0,30.02,7.0,SSE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3922601,Source1,2,2022-05-26 18:30:00,2022-05-26 20:39:09,33.687984,-117.892133,33.687575,-117.892128,0.027999999999999997,Accident from South Coast Dr (Bear St) to CA-73 (Bear St)., Bear St,Costa Mesa,Orange,CA,92626,US,US/Pacific,KSNA,2022-05-26 18:53:00,66.0,66.0,65.0,29.92,10.0,SSW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6347669,Source1,2,2021-01-19 18:00:00,2021-01-19 20:58:10,40.750113,-78.21513399999998,40.771976,-78.23625899999998,1.8719999999999999,Incident on PA-350 WB near GARDNER LN Drive with caution.,Tyrone Pike,Tyrone,Centre,PA,16686,US,US/Eastern,KUNV,2021-01-19 17:53:00,32.0,24.0,60.0,28.71,10.0,W,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-493534,Source2,2,2017-07-28 05:59:02,2017-07-28 06:28:42,37.370808,-121.913132,,,0.0,Lane blocked due to accident on US-101 Northbound after Exit 389B Brokaw Rd.,Bayshore Fwy N,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2017-07-28 05:53:00,61.0,,90.0,29.91,8.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2469036,Source2,3,2018-11-20 06:39:41,2018-11-20 07:09:18,28.553156,-81.382469,,,0.0,Lane blocked due to accident on I-4 Eastbound at Garland Ave.,W Colonial Dr,Orlando,Orange,FL,32804,US,US/Eastern,KORL,2018-11-20 06:53:00,68.0,,93.0,30.08,10.0,North,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-4000044,Source1,2,2022-05-17 16:57:34,2022-05-17 19:58:13,35.844142,-78.684596,35.844087,-78.680382,0.23600000000000002,Slow traffic on NC-50 - US-70 E from Morehead Dr to Marriott Dr due to accident., Glenwood Ave,Raleigh,Wake,NC,27612-3805,US,US/Eastern,KRDU,2022-05-17 16:51:00,83.0,83.0,32.0,29.51,10.0,WSW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1971661,Source2,3,2019-07-17 15:49:22,2019-07-17 17:10:15,41.376312,-72.86882,,,2.9000000953674316,Queueing traffic and right lane closed due to accident on I-91 Northbound between Exit 9 Montowese Ave and Exit 10 CT-40.,I-91 N,North Haven,New Haven,CT,06473,US,US/Eastern,KMMK,2019-07-17 15:53:00,83.0,83.0,63.0,29.79,10.0,S,13.0,0.0,Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2707461,Source2,2,2018-07-17 19:52:21,2018-07-17 20:37:05,35.309025,-80.754272,,,0.0,Accident on NC-24 W.T. Harris Blvd at McCullough Dr.,JW Clay Blvd,Charlotte,Mecklenburg,NC,28262,US,US/Eastern,KJQF,2018-07-17 19:55:00,87.8,,58.0,29.92,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4734000,Source1,2,2022-05-31 14:41:00.000000000,2022-05-31 16:46:22.000000000,29.76500900000001,-95.213063,29.767788,-95.213185,0.192,Stationary traffic from Clinton Dr (Federal Rd) to I-10/East Fwy/Falcon St (Federal Rd) due to accident., Yancy Dr,Houston,Harris,TX,77015-6238,US,US/Central,KHOU,2022-05-31 14:53:00,88.0,88.0,63.0,29.84,10.0,ESE,15.0,0.0,Light Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2774829,Source2,3,2018-06-21 14:26:19,2018-06-21 15:11:05,44.919666,-93.27449,,,0.0,Accident on I-35W Northbound at Exit 13 46th St.,E 46th St,Minneapolis,Hennepin,MN,55419,US,US/Central,KMSP,2018-06-21 14:53:00,75.9,,56.0,29.88,10.0,East,10.4,,Overcast,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-3211524,Source2,2,2017-11-28 10:26:55,2017-11-28 11:10:46,30.242701,-92.006569,,,0.17000000178813934,Accident on LA-728-1 Moss St between Randolph Dr and Sherwood Dr.,Sherwood Dr,Lafayette,Lafayette,LA,70501-3731,US,US/Central,KLFT,2017-11-28 10:53:00,70.0,,55.0,30.16,10.0,ESE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3120156,Source2,3,2017-12-11 16:29:12,2017-12-11 16:57:56,40.987347,-73.680267,,,0.0,Accident on I-95 Northbound after Exits 20.,I-95 N,Rye,Westchester,NY,10580,US,US/Eastern,KHPN,2017-12-11 16:56:00,35.1,32.2,54.0,29.99,10.0,North,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-6028357,Source1,2,2021-12-04 23:43:00,2021-12-05 01:25:02,28.087421999999997,-82.454892,28.084321999999997,-82.454874,0.214,Incident on I-275 SB near BEARSS AVE Right lane blocked. Expect delays.,I-275 S,Tampa,Hillsborough,FL,33613,US,US/Eastern,KVDF,2021-12-04 23:35:00,55.0,55.0,94.0,30.15,5.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5713620,Source1,2,2021-11-04 17:44:00,2021-11-04 20:08:24,47.672951,-122.105875,47.674849,-122.10698400000001,0.141,Stationary traffic on WA-520 E from NE 76th St to Avondale Way NE due to accident.,WA-520 E,Redmond,King,WA,98052,US,US/Pacific,KBFI,2021-11-04 17:53:00,52.0,52.0,83.0,29.89,10.0,SSW,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7511997,Source1,4,2018-10-01 17:40:47,2018-10-01 18:10:40,34.962659,-90.034573,34.96264,-90.040751,0.35,Closed at Horn Lake Rd - Road closed due to accident., Goodman Rd W,Horn Lake,DeSoto,MS,38637-1309,US,US/Central,KMEM,2018-10-01 17:54:00,81.0,,72.0,30.13,10.0,SSW,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5156697,Source1,2,2022-09-12 16:45:21,2022-09-12 18:21:22,29.609964,-95.485035,29.610121000000003,-95.485417,0.025,Incident on S SAM HOUSTON PKY WB near ROCKBY DR Drive with caution., S Sam Houston Pkwy W,Houston,Harris,TX,77085-3506,US,US/Central,KAXH,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-81414,Source2,3,2016-10-04 11:08:47,2016-10-04 11:47:00,34.067425,-117.435562,,,0.0,Right hand shoulder blocked due to accident on I-10 Eastbound before Exit 64 Sierra Ave.,Sierra Ave,Bloomington,San Bernardino,CA,92316,US,US/Pacific,KRAL,2016-10-04 10:53:00,69.1,,47.0,29.89,10.0,Variable,4.6,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4992302,Source1,2,2022-02-27 19:44:00,2022-02-27 21:00:39,38.22410702687157,-122.25782275141592,38.23311702687157,-122.25949275141592,0.629,Incident on CA-29 NB near N KELLY RD Drive with caution.,CA-12,Napa,Napa,CA,94558,US,US/Pacific,KAPC,2022-02-27 19:54:00,52.0,52.0,61.0,30.28,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2187312,Source2,2,2019-04-25 18:08:39,2019-04-25 19:06:45,40.774391,-77.853149,,,0.3899999856948853,Accident on Whitehall Rd both ways from Waupelani Dr to Campbell Rd.,Campbell Rd,State College,Centre,PA,16801-4539,US,US/Eastern,KUNV,2019-04-25 17:53:00,61.0,61.0,59.0,28.52,10.0,S,7.0,0.0,Cloudy,False,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3242480,Source2,2,2017-10-12 18:46:32,2017-10-12 19:16:07,33.451248,-111.890312,,,0.0,Two right lane blocked due to accident on AZ-101 Loop Southbound at Exit 50 McKellips Rd.,Pima Fwy N,Scottsdale,Maricopa,AZ,85256,US,US/Mountain,KFFZ,2017-10-12 18:51:00,84.2,,15.0,29.87,40.0,WNW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-6717775,Source1,2,2020-10-13 10:12:50,2020-10-13 13:11:11,40.030731,-74.183426,40.021392,-74.184689,0.649,Crash on Garden State Parkway northbound North of Toms River Toll Plaza (Toms River Twp) all lanes open to traffic,Garden State Pkwy S,Toms River,Ocean,NJ,08755,US,US/Eastern,KMJX,2020-10-13 10:06:00,59.0,59.0,94.0,29.77,2.0,N,12.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5255039,Source1,2,2022-08-19 14:49:30,2022-08-19 18:18:30,38.208132,-122.18448899999999,38.20757800000001,-122.158076,1.435,Slow traffic on CA-12 from Miners Trl (Jameson Canyon Rd/CA-12) to Red Top Rd (Jameson Canyon Rd/CA-12) due to accident., Jameson Canyon Rd,American Canyon,Solano,CA,94503,US,US/Pacific,KAPC,2022-08-19 14:54:00,76.0,76.0,58.0,29.76,10.0,SSW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4667023,Source1,2,2022-02-18 21:16:00,2022-02-19 00:02:15,37.387676,-122.15188300000001,37.390566,-122.15111200000001,0.204,Accident from Page Mill Rd (Arastradero Rd) to Hillview Ave/W Fremont Rd (Arastradero Rd)., Arastradero Rd,Los Altos Hills,Santa Clara,CA,94022-1958,US,US/Pacific,KNUQ,2022-02-18 21:15:00,54.0,54.0,67.0,30.15,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-4264054,Source1,2,2022-05-21 15:39:30,2022-05-21 17:42:10,33.999619,-117.92985700000001,33.999634,-117.930926,0.061,Stationary traffic from Hatcher Ave to CA-60 W due to accident., Gale Ave,Rowland Heights,Los Angeles,CA,91748-1529,US,US/Pacific,KFUL,2022-05-21 15:53:00,70.0,70.0,55.0,29.85,10.0,SSW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2919459,Source2,2,2018-03-01 07:12:25,2018-03-01 07:42:09,40.24961500000001,-75.678368,,,0.0,Accident on Quinter St at Vine St.,E Vine St,Pottstown,Montgomery,PA,19464-6821,US,US/Eastern,KPTW,2018-03-01 06:54:00,39.9,,86.0,29.86,8.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1954523,Source2,2,2019-07-07 10:48:14,2019-07-07 12:03:07,34.188728000000005,-79.10582,,,0.0,Accident on Ware Dr at Sc-430.,Highway 430,Nichols,Horry,SC,29581-4968,US,US/Eastern,KMAO,2019-07-07 10:55:00,82.0,82.0,74.0,29.87,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6085041,Source1,2,2021-08-27 09:04:00,2021-08-27 10:27:09,39.088035,-121.55186699999999,39.087982000000004,-121.549504,0.127,Incident on 11TH AVE near HOUSE 1736 Expect delays., 11th Ave,Olivehurst,Yuba,CA,95961-4214,US,US/Pacific,KMYV,2021-08-27 08:53:00,75.0,75.0,34.0,29.73,10.0,N,3.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,True,True,False,False,False,Day,Day,Day,Day
A-2026411,Source2,2,2019-08-16 13:41:02,2019-08-16 14:41:44,43.313889,-73.643661,,,0.0,Lane blocked due to accident on NY-9L Ridge St both ways at May St.,May St,Glens Falls,Warren,NY,12801,US,US/Eastern,KGFL,2019-08-16 13:53:00,73.0,73.0,76.0,29.68,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3175707,Source2,3,2017-11-09 08:11:17,2017-11-09 08:55:59,35.440449,-82.535667,,,0.0,Accident on I-26 Westbound at Exit 40 NC-280 New Airport Rd.,New Airport Rd,Fletcher,Buncombe,NC,28732,US,US/Eastern,KAVL,2017-11-09 08:01:00,46.9,,93.0,30.11,10.0,NNW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6984073,Source1,2,2020-05-27 00:29:00,2020-05-27 03:42:53,45.13799,-93.49455,45.13799,-93.49455,0.0,At I-94 - Vehicle spun around.,MN-610 E,Osseo,Hennepin,MN,55369,US,US/Central,KMIC,2020-05-27 00:26:00,66.0,66.0,93.0,28.88,10.0,W,10.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6760003,Source1,2,2020-11-15 02:38:00,2020-11-15 03:59:19,38.617302,-121.141636,38.616981,-121.14285500000001,0.069,Incident on WHITE ROCK RD near SCOTT RD Drive with caution., White Rock Rd,Folsom,Sacramento,CA,95630,US,US/Pacific,KMHR,2020-11-15 04:58:00,39.0,39.0,100.0,30.17,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2540335,Source2,2,2018-10-24 13:25:09,2018-10-24 13:54:58,34.823883,-82.291893,,,0.0,Accident on SC-146 Woodruff Rd at I-385.,Woodruff Rd,Greenville,Greenville,SC,29615,US,US/Eastern,KGMU,2018-10-24 13:53:00,66.9,,39.0,30.19,10.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3886282,Source1,2,2022-08-11 02:59:00,2022-08-11 09:44:00,35.680194,-78.655266,35.680096,-78.65543100000002,0.011000000000000001,Incident on OLD STAGE RD WB near GENTLE SPRINGS CT Road closed. Take alternate route., Gentle Springs Ct,Raleigh,Wake,NC,27603-5303,US,US/Eastern,KRDU,2022-08-11 02:51:00,78.0,78.0,81.0,29.63,10.0,WSW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2493558,Source2,2,2018-10-02 06:36:31,2018-10-02 07:06:14,38.505619,-121.455971,,,0.0,#3 lane blocked due to accident on CA-99 Northbound before Exits 293A 293B Florin Rd.,CA-99 N,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2018-10-02 06:53:00,64.0,,75.0,29.8,10.0,North,5.8,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-6953074,Source1,2,2020-10-16 13:31:47,2020-10-16 15:35:45,35.727657,-78.58545500000002,35.745962,-78.592823,1.331,Incident on US-70 TO I-40 RAMP WB near I-40 Drive with caution.,I-40 W,Garner,Wake,NC,27529,US,US/Eastern,KRDU,2020-10-16 13:51:00,61.0,61.0,90.0,29.63,10.0,NE,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2964094,Source2,2,2018-03-22 11:10:38,2018-03-22 11:55:22,34.143284,-118.740265,,,0.0,#1 lane blocked due to accident on US-101 Westbound at Exit 35 Chesebro Rd.,US-101 N,Agoura Hills,Los Angeles,CA,91301,US,US/Pacific,KVNY,2018-03-22 10:58:00,57.9,,93.0,30.05,6.0,ESE,10.4,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3347204,Source2,2,2017-07-28 13:02:29,2017-07-28 13:32:09,35.072014,-106.532639,,,0.0,Accident on Central Ave at Eubank Blvd.,Central Ave NE,Albuquerque,Bernalillo,NM,87123-2731,US,US/Mountain,KABQ,2017-07-28 12:52:00,79.0,,48.0,29.95,10.0,SW,5.8,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3131996,Source2,3,2017-12-15 13:05:34,2017-12-15 13:35:18,44.573223,-93.298561,,,0.0,Accident on I-35 Southbound at Exit 76 County Hwy-2 Deuce Rd.,I-35 S,Elko New Market,Scott,MN,55020,US,US/Central,KLVN,2017-12-15 13:15:00,26.6,22.6,80.0,29.81,10.0,SW,3.5,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5089685,Source1,2,2022-04-27 20:14:02,2022-04-27 21:32:54,38.35218787175009,-104.82400059650028,38.347087871750105,-104.79401059650029,1.663,Between Swallows Road and McCulloch Boulevard (6 miles west of the Pueblo area) at Mile Point 304. The right lane is closed due to a crash. Slower speeds are advised. Comment: Watch for crews, W US-50,Pueblo,Pueblo,CO,81007-3301,US,US/Mountain,KPUB,2022-04-27 19:53:00,65.0,65.0,33.0,25.11,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-192028,Source2,3,2016-09-08 18:13:54,2016-09-08 19:13:54,42.492203,-83.006561,,,0.0,Right hand shoulder blocked due to accident on I-696 Eastbound at Exit 24 Hoover Rd.,I-696 W,Warren,Macomb,MI,48089,US,US/Eastern,KDET,2016-09-08 17:53:00,81.0,,72.0,29.81,10.0,West,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2975587,Source2,2,2018-03-29 04:56:33,2018-03-29 05:41:03,36.674473,-79.37442,,,0.0,Right hand shoulder closed and right lane closed due to accident on US-29 Bus Southbound at Learner Ln.,US Highway 29,Blairs,Pittsylvania,VA,24527,US,US/Eastern,KDAN,2018-03-29 04:53:00,55.0,,93.0,29.97,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4726073,Source1,2,2022-08-04 07:41:37.000000000,2022-08-04 09:27:08.000000000,30.421284000000004,-91.12477,30.425192,-91.15988,2.109,Slow traffic on I-10 W from I-12/Exit 159 (I-10) to Dalrymple Dr/Exit 156 (I-10) due to accident.,I-10 W,Baton Rouge,East Baton Rouge,LA,70808,US,US/Central,KBTR,2022-08-04 07:53:00,78.0,78.0,90.0,29.95,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3650105,Source1,2,2017-07-26 17:24:46.000000000,2017-07-26 23:24:46.000000000,37.87612,-122.04603999999999,37.8828,-122.05188000000001,0.561,At Rudgear Rd - Accident.,I-680 N,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,2017-07-26 17:53:00,88.0,,31.0,29.89,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2725960,Source2,2,2018-07-26 06:06:35,2018-07-26 06:36:15,41.915325,-88.208801,,,0.0,Accident on IL-59 Neltnor Blvd at IL-64 North Ave.,W North Ave,West Chicago,DuPage,IL,60185,US,US/Central,KDPA,2018-07-26 05:52:00,68.0,,90.0,29.89,10.0,West,8.1,,Overcast,False,False,False,False,False,False,False,False,False,True,False,True,False,Day,Day,Day,Day
A-3243282,Source2,3,2017-10-13 14:31:34,2017-10-13 15:16:25,40.691647,-73.999306,,,0.0,Accident on I-278 Queens Midtown Expy Westbound at Exit 27 Furman St.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2017-10-13 14:35:00,68.0,,64.0,,10.0,NNE,8.1,9.99,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6394015,Source1,2,2021-01-26 16:10:00,2021-01-26 17:25:20,30.510319,-87.22049100000002,30.510292,-87.220189,0.018000000000000002,Incident on E OLIVE RD near N DAVIS HWY Drive with caution., N Davis Hwy,Pensacola,Escambia,FL,32514-7570,US,US/Central,KPNS,2021-01-26 15:53:00,70.0,70.0,68.0,29.78,10.0,E,6.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-657207,Source2,2,2022-04-07 06:26:41,2022-04-07 07:42:18,30.249008,-97.851486,,,0.2199999988079071,Crash on Southwest Pkwy Westbound between Foster Ranch Rd and Vega Ave.,Southwest Pkwy,Austin,Travis,TX,78735,US,US/Central,KATT,2022-04-07 06:51:00,57.0,57.0,20.0,29.5,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1649443,Source2,2,2020-02-14 08:24:34,2020-02-14 09:42:15,41.877468,-87.676552,,,0.0,Accident on Damen Ave at Jackson Blvd. No recent updates.,W Jackson Blvd,Chicago,Cook,IL,60612,US,US/Central,KMDW,2020-02-14 08:53:00,1.0,-10.0,66.0,29.9,10.0,W,6.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-3534123,Source1,2,2016-11-01 06:00:01,2016-11-01 12:00:01,47.633203,-122.187848,47.631,-122.18843000000001,0.155,At WA-520/Exit 14 - Accident.,I-405 S,Bellevue,King,WA,98004,US,US/Pacific,KBFI,2016-11-01 05:53:00,50.0,,100.0,29.85,5.0,Calm,,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1171827,Source2,2,2021-02-01 06:15:02,2021-02-01 07:52:26,34.708721000000004,-81.622688,,,0.0,Accident on Chambers Ave at Porter St.,Porter St,Union,Union,SC,29379-2834,US,US/Eastern,KLUX,2021-02-01 06:15:00,37.0,37.0,100.0,29.02,0.25,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-5361723,Source1,2,2022-02-17 16:34:52.000000000,2022-02-17 18:58:27.000000000,25.700708,-80.378998,25.699982000000002,-80.382265,0.209,Slow traffic on FL-986 from SW 115th Ct to SW 74th Pl due to accident., SW 72nd St,Miami,Miami-Dade,FL,33173,US,US/Eastern,KTMB,2022-02-17 16:53:00,77.0,77.0,76.0,30.11,10.0,ESE,13.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4236892,Source1,2,2022-05-23 16:15:28,2022-05-23 17:33:29,38.794748,-77.14471800000003,38.797474,-77.12781899999997,0.929,Incident on I-95 NB near I-95 Drive with caution.,Capital Beltway E,Alexandria,Fairfax County,VA,22310,US,US/Eastern,KDAA,2022-05-23 15:56:00,71.0,71.0,59.0,30.11,10.0,S,3.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7611103,Source1,3,2018-03-28 19:15:25,2018-03-29 01:15:25,39.08818,-84.47480999999998,39.07922,-84.47075,0.6559999999999999,At KY-1892/Grand Ave/Exit 3 - Accident. Left lane blocked., Chesapeake Ave,Newport,Campbell,KY,41071,US,US/Eastern,KLUK,2018-03-28 19:00:00,57.9,,100.0,29.91,2.0,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
